month,merchant_key,merchant_name,owner,merchant_scale,priority_level,current_gmv,previous_gmv,gmv_change_abs,gmv_loss,gmv_mom,gmv_rank_current,gmv_rank_change,previous_gmv_share,diagnostic_dimensions,data_quality_status,metric_quality_status,merchant_mapping_status,aftersales_rate,attention_reasons
2025-05,ID:8188,康晟旗舰店,负责人 B,MID,PRIORITY,101860.75,126212.68,-24351.929999999997,24351.929999999997,-0.1929436091524242,31.0,1.0,0.009292684974114,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0341643582640812,Trend: GMV环比-19.3%，连续下降3个月
2025-05,ID:8235,福信美商贸,负责人 B,KEY,ATTENTION,307616.9,515605.36,-207988.46,207988.46,-0.403386923673563,15.0,8.0,0.037962573819403,Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0485902819436112,Scale / Impact: GMV损失207988.46，上月区域占比3.8%；Relative Position: 排名变化8，同月分位85.9%
2025-05,ID:8521,聚美健,负责人 B,KEY,PRIORITY,235507.15,259338.25,-23831.10000000001,23831.10000000001,-0.0918919596318708,21.0,0.0,0.0190943466138905,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0472972972972973,Trend: GMV环比-9.2%，连续下降4个月
2025-05,ID:8913,【2024/10/31关店】活玉旗舰店,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,78.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位11.6%
2025-05,ID:8930,惠仁棠,负责人 B,MID,NO_PRIORITY,5011.6,7173.99,-2162.3899999999994,2162.3899999999994,-0.3014208271826416,71.0,1.0,0.0005282007249782,,NO_ALERT,MISSING,ID_MATCHED,0.0084033613445378,
2025-05,ID:9348,平康购,负责人 B,LONG_TAIL,NO_PRIORITY,1431.8,1573.77,-141.97000000000003,141.97000000000003,-0.090210132357333,75.0,-1.0,0.000115872262848,,NO_ALERT,MISSING,ID_MATCHED,0.0,
2025-05,ID:960,【退店公示中】欣乐士(原亮剑),负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,78.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位11.6%
2025-05,NAME:内蒙古康依商贸,内蒙古康依商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-05,NAME:四川聚俊仁信医疗器械,四川聚俊仁信医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-05,NAME:成都八百供应链管理,成都八百供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-05,NAME:湛江市远潮食品,湛江市远潮食品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-05,NAME:燊楠贸易,燊楠贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-05,NAME:重庆和煜医疗器械,重庆和煜医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-06,ID:11125,药悦网,负责人 B,MID,PRIORITY,34029.43,38264.38,-4234.949999999997,4234.949999999997,-0.1106760386552715,53.0,-1.0,0.0030464046826959,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0224719101123595,Trend: GMV环比-11.1%，连续下降3个月
2025-06,ID:1140,都尔东康,负责人 B,MID,NO_PRIORITY,14282.8,14085.48,197.3199999999997,0.0,0.0140087522753928,63.0,-2.0,0.0011214103620657,,NO_ALERT,MISSING,NAME_MATCHED,0.0103092783505154,
2025-06,ID:1142,普宁普慈,负责人 B,KEY,WATCHLIST,190865.97,257435.33,-66569.35999999999,66569.35999999999,-0.2585867293350916,21.0,3.0,0.0204956200728556,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0309194467046379,Scale / Impact: GMV损失66569.36，上月区域占比2.0%
2025-06,ID:11628,子钦医疗,,LONG_TAIL,NO_PRIORITY,906.0,175.0,731.0,0.0,4.177142857142857,75.0,-2.0,1.3932561287332804e-05,,NO_ALERT,MISSING,NAME_MATCHED,0.0,
2025-06,ID:11854,诺和堂,负责人 B,KEY,WATCHLIST,633839.59,1090839.81,-457000.2200000001,457000.2200000001,-0.4189434743860329,4.0,3.0,0.0868468143284998,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0526161940952937,Scale / Impact: GMV损失457000.22，上月区域占比8.7%
2025-06,ID:11860,一玖堂,负责人 B,MID,NO_PRIORITY,31888.62,47826.58,-15937.960000000005,15937.960000000005,-0.3332448190943196,54.0,4.0,0.003807695754363,,NO_ALERT,MISSING,NAME_MATCHED,0.0145530145530145,
2025-06,ID:11905,贰美医疗,负责人 B,MID,PRIORITY,43563.29,50398.08,-6834.790000000001,6834.790000000001,-0.1356160790252327,50.0,2.0,0.0040124247906508,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0139165009940357,Trend: GMV环比-13.6%，连续下降3个月
2025-06,ID:11908,药精采,负责人 B,MID,WATCHLIST,50298.91,50637.37,-338.4599999999991,338.4599999999991,-0.0066839964239848,48.0,1.0,0.0040314757768819,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0562347188264058,Service: 售后率5.6%，环比变化-11.0%
2025-06,ID:11984,四川北尘,负责人 B,MID,PRIORITY,30131.56,30319.78,-188.21999999999755,188.21999999999755,-0.0062078286847726,55.0,-3.0,0.0024138982461054,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0340136054421768,Trend: GMV环比-0.6%，连续下降3个月
2025-06,ID:12380,纽瑞特,负责人 B,MID,PRIORITY,494.7,15662.47,-15167.77,15167.77,-0.96841494349231,76.0,13.0,0.0012469618467772,Trend|Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Trend: GMV环比-96.8%，连续下降3个月；Relative Position: 排名变化13，同月分位24.2%
2025-06,ID:12382,四川奥慈,负责人 B,MID,NO_PRIORITY,65789.7,76095.48,-10305.78,10305.78,-0.1354322227811691,39.0,3.0,0.0060583139359371,,NO_ALERT,MISSING,NAME_MATCHED,0.0290360046457607,
2025-06,ID:1257,辉莹医疗,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:12642,九之堂旗舰店,负责人 B,MID,NO_PRIORITY,51125.9,59928.43,-8802.529999999999,8802.529999999999,-0.1468840415141861,47.0,5.0,0.0047711801361636,,NO_ALERT,MISSING,NAME_MATCHED,0.0347071583514099,
2025-06,ID:12823,众维器械,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:12947,江西省战狼商贸,负责人 B,KEY,WATCHLIST,410350.52,532460.04,-122109.52000000002,122109.52000000002,-0.2293308620868526,11.0,5.0,0.0423916122306038,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.034869976359338,Scale / Impact: GMV损失122109.52，上月区域占比4.2%
2025-06,ID:12980,有之源旗舰店,负责人 B,MID,PRIORITY,1616.72,4080.8,-2464.08,2464.08,-0.6038227798470888,74.0,2.0,0.0003248914062934,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0,Trend: GMV环比-60.4%，连续下降5个月
2025-06,ID:13094,四川唤初新材料,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:13249,成都锦莱源商贸,负责人 B,MID,PRIORITY,19265.5,32275.07,-13009.57,13009.57,-0.4030841761148775,58.0,2.0,0.0025695679475883,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0258249641319942,Trend: GMV环比-40.3%，连续下降3个月
2025-06,ID:1350,希尔康,负责人 B,KEY,WATCHLIST,291626.75,469207.06,-177580.31,177580.31,-0.378468964213795,17.0,7.0,0.037355749256567,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.039727582292849,Scale / Impact: GMV损失177580.31，上月区域占比3.7%
2025-06,ID:13778,众维堂器械,负责人 B,MID,NO_PRIORITY,103224.95,125759.4,-22534.45,22534.45,-0.1791870031186535,30.0,0.0,0.0100122888454754,,NO_ALERT,MISSING,NAME_MATCHED,0.0175913396481732,
2025-06,ID:14256,四川瑞锦医药科技,负责人 B,MID,NO_PRIORITY,6240.34,7051.99,-811.6499999999996,811.6499999999996,-0.1150951717174868,69.0,0.0,0.0005614416164151,,NO_ALERT,MISSING,NAME_MATCHED,0.0307692307692307,
2025-06,ID:14726,四川然柠安,负责人 B,KEY,PRIORITY,202651.34,261804.2,-59152.860000000015,59152.860000000015,-0.2259431284906812,19.0,2.0,0.0208434460673207,Trend|Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0242171189979123,Trend: GMV环比-22.6%，连续下降4个月；Scale / Impact: GMV损失59152.86，上月区域占比2.1%
2025-06,ID:14782,四川弗佑斯贸易,负责人 B,KEY,WATCHLIST,114202.68,184345.31,-70142.63,70142.63,-0.3804958748340276,29.0,4.0,0.0146765847406135,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0340050377833753,Scale / Impact: GMV损失70142.63，上月区域占比1.5%
2025-06,ID:1513,长盛医药科技,负责人 B,MID,NO_PRIORITY,5515.05,5791.45,-276.39999999999964,276.39999999999964,-0.0477255264225711,70.0,0.0,0.0004610841832429,,NO_ALERT,MISSING,NAME_MATCHED,0.0,
2025-06,ID:15134,【退店公示中】成都宝和堂科技,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:15251,四川宜初霁,负责人 B,KEY,ATTENTION,717365.83,487724.59,229641.23999999996,0.0,0.4708420381264762,1.0,-6.0,0.0388300156657957,Scale / Impact|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0680216802168021,Scale / Impact: GMV损失0.00，上月区域占比3.9%；Service: 售后率6.8%，环比变化-25.4%
2025-06,ID:15504,多多医生,负责人 B,MID,WATCHLIST,125876.33,136150.27,-10273.939999999988,10273.939999999988,-0.0754602983894191,27.0,-2.0,0.0108395541774966,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0557575757575757,Service: 售后率5.6%，环比变化13.2%
2025-06,ID:15756,四川瑾辉医疗器械,负责人 B,MID,NO_PRIORITY,43497.45,35468.11,8029.3399999999965,0.0,0.2263819526893311,51.0,-4.0,0.0028237806646906,,NO_ALERT,MISSING,NAME_MATCHED,0.029090909090909,
2025-06,ID:15847,成都市嘉乐康健医疗器械,负责人 B,MID,PRIORITY,8196.86,8484.68,-287.8199999999997,287.8199999999997,-0.0339223164574267,65.0,-3.0,0.0006755047091623,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0294117647058823,Trend: GMV环比-3.4%，连续下降3个月
2025-06,ID:16025,四川微至,负责人 B,KEY,WATCHLIST,671729.76,570456.01,101273.75,0.0,0.177531217525432,2.0,-2.0,0.0454166475488704,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0248390064397424,Scale / Impact: GMV损失0.00，上月区域占比4.5%
2025-06,ID:16163,济郎中医药科技,负责人 B,KEY,NO_PRIORITY,238745.62,190325.22,48420.4,0.0,0.2544087430977355,18.0,-6.0,0.0151526730981434,,NO_ALERT,MISSING,NAME_MATCHED,0.025,
2025-06,ID:16231,非药易,负责人 B,MID,NO_PRIORITY,10968.41,3873.36,7095.049999999999,0.0,1.831755891525704,64.0,-9.0,0.0003083761462165,,NO_ALERT,MISSING,ID_MATCHED,0.0127737226277372,
2025-06,ID:16711,鑫宇豪旗舰店,负责人 B,MID,NO_PRIORITY,59349.75,41502.82,17846.93,0.0,0.430017285572402,45.0,-8.0,0.0033042319042693,,NO_ALERT,MISSING,ID_MATCHED,0.0404040404040404,
2025-06,ID:16854,成都原数生物,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:17301,四川牙易,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:17386,保和堂,负责人 B,KEY,NO_PRIORITY,197922.09,237763.86,-39841.76999999999,39841.76999999999,-0.1675686540418716,20.0,0.0,0.0189294831506446,,NO_ALERT,MISSING,NAME_MATCHED,0.0252525252525252,
2025-06,ID:17613,远聚隆创旗舰店,负责人 B,KEY,NO_PRIORITY,635020.88,222811.8,412209.08,0.0,1.8500325386716503,3.0,-19.0,0.0177390803373767,,NO_ALERT,MISSING,NAME_MATCHED,0.0256706085953273,
2025-06,ID:17614,成都铸盛医疗器械,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:17716,致呈优选,负责人 B,MID,WATCHLIST,21886.19,23136.3,-1250.1100000000006,1250.1100000000006,-0.0540324079476839,57.0,-2.0,0.0018419881012121,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0206489675516224,Service: 售后率2.1%，环比变化538.1%
2025-06,ID:17859,四川亦辰美唯网络科技,负责人 B,MID,NO_PRIORITY,61272.35,50250.53,11021.82,0.0,0.2193373880832698,44.0,-5.0,0.0040006776511197,,NO_ALERT,MISSING,NAME_MATCHED,0.0391791044776119,
2025-06,ID:17862,【已退店】医道彤行,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:18090,天启明,负责人 B,MID,NO_PRIORITY,7429.56,9532.03,-2102.4700000000003,2102.4700000000003,-0.2205689658970859,67.0,1.0,0.0007588890981011,,NO_ALERT,MISSING,ID_MATCHED,0.0461538461538461,
2025-06,ID:18134,四川奇力康健康科技,负责人 B,MID,NO_PRIORITY,65094.32,69243.98,-4149.659999999996,4149.659999999996,-0.0599280977205527,40.0,3.0,0.0055128342578791,,NO_ALERT,MISSING,NAME_MATCHED,0.0298701298701298,
2025-06,ID:18152,亦蓝辰美,负责人 B,MID,NO_PRIORITY,43960.9,46978.97,-3018.07,3018.07,-0.0642430006447565,49.0,-2.0,0.0037402135928043,,NO_ALERT,MISSING,NAME_MATCHED,0.0501730103806228,
2025-06,ID:18517,聚药汇,负责人 B,KEY,ATTENTION,385490.19,360269.68,25220.51000000001,0.0,0.0700045310501844,12.0,-2.0,0.0286827394089587,Scale / Impact|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0659603554340396,Scale / Impact: GMV损失0.00，上月区域占比2.9%；Service: 售后率6.6%，环比变化-10.3%
2025-06,ID:18716,【已退店】悦美康宸,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:19233,成都至本生物科技,负责人 B,MID,PRIORITY,5215.66,16114.44,-10898.78,10898.78,-0.6763362549365662,71.0,9.0,0.0012829452737774,Trend|Relative Position|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0681818181818181,Trend: GMV环比-67.6%；Relative Position: 排名变化9，同月分位29.3%；Service: 售后率6.8%，环比变化-49.4%
2025-06,ID:19239,有识医药,负责人 B,MID,PRIORITY,18491.32,41687.61,-23196.29,23196.29,-0.5564312753837412,59.0,7.0,0.0033189438928424,Trend|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0579710144927536,Trend: GMV环比-55.6%；Service: 售后率5.8%，环比变化2.9%
2025-06,ID:19273,鑫众维医药,负责人 B,MID,NO_PRIORITY,67379.39,59352.17,8027.220000000001,0.0,0.1352472875043995,38.0,-6.0,0.0047253014060639,,NO_ALERT,MISSING,NAME_MATCHED,0.0220440881763527,
2025-06,ID:1957,臻品堂医药,负责人 B,KEY,WATCHLIST,160210.44,248204.08,-87993.63999999998,87993.63999999998,-0.3545213277718883,23.0,4.0,0.0197606774649488,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0276008492569002,Scale / Impact: GMV损失87993.64，上月区域占比2.0%
2025-06,ID:1970,成都诚美,负责人 B,KEY,WATCHLIST,421807.85,479522.17,-57714.32000000001,57714.32000000001,-0.1203579805288251,8.0,0.0,0.0381769829837704,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0342447571011414,Scale / Impact: GMV损失57714.32，上月区域占比3.8%
2025-06,ID:19743,梦方迪,负责人 B,MID,NO_PRIORITY,74351.46,65637.44,8714.020000000004,0.0,0.1327599004470618,35.0,-4.0,0.0052257008888207,,NO_ALERT,MISSING,ID_MATCHED,0.034313725490196,
2025-06,ID:20204,四川永瑞康健医药科技,负责人 B,KEY,NO_PRIORITY,177109.17,215203.86,-38094.68999999997,38094.68999999997,-0.1770167598294936,22.0,-1.0,0.0171333769641176,,NO_ALERT,MISSING,NAME_MATCHED,0.0090264345583494,
2025-06,ID:2021,榕庆商贸,负责人 B,MID,NO_PRIORITY,52554.49,58216.19,-5661.700000000004,5661.700000000004,-0.0972530150118035,46.0,1.0,0.0046348607719429,,NO_ALERT,MISSING,NAME_MATCHED,0.0403458213256484,
2025-06,ID:20230,四川多多邦健康管理,负责人 B,MID,NO_PRIORITY,138236.68,137541.0,695.679999999993,0.0,0.0050579827106098,24.0,-3.0,0.0109502766401202,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:2080,深圳亿乐康,负责人 B,KEY,PRIORITY,335489.3,364117.28,-28627.98000000004,28627.98000000004,-0.0786229645569143,14.0,1.0,0.0289890646821538,Trend|Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0220017256255392,Trend: GMV环比-7.9%，连续下降3个月；Scale / Impact: GMV损失28627.98，上月区域占比2.9%
2025-06,ID:2084,鲁鸿医疗,负责人 B,KEY,WATCHLIST,523394.6,630368.69,-106974.08999999995,106974.08999999995,-0.1697008301602035,6.0,4.0,0.0501865737545182,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0221870047543581,Scale / Impact: GMV损失106974.09，上月区域占比5.0%
2025-06,ID:21117,四川赤泉甘木生物科技,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:2116,锦仁堂,负责人 B,MID,WATCHLIST,63741.83,68174.26,-4432.429999999993,4432.429999999993,-0.0650161805936726,42.0,4.0,0.0054276688895346,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0725274725274725,Service: 售后率7.3%，环比变化42.5%
2025-06,ID:21206,四川共创盛世商贸,,LONG_TAIL,WATCHLIST,16273.3,280.4,15992.9,0.0,57.03601997146933,61.0,-15.0,2.2323943914103533e-05,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0786516853932584,Service: 售后率7.9%
2025-06,ID:2170,康爱多医药,负责人 B,MID,NO_PRIORITY,134960.07,136358.33,-1398.2599999999802,1398.2599999999802,-0.0102543056958821,25.0,-3.0,0.0108561187986477,,NO_ALERT,MISSING,NAME_MATCHED,0.0206686930091185,
2025-06,ID:2182,舒力特,负责人 B,MID,NO_PRIORITY,28442.36,31823.88,-3381.5200000000004,3381.5200000000004,-0.1062573136902226,56.0,-1.0,0.0025336466200041,,NO_ALERT,MISSING,NAME_MATCHED,0.0276679841897233,
2025-06,ID:21964,四川承泰仁商贸,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:22033,重庆铃宇消费品供应链,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:2205,成都墨芑,负责人 B,KEY,WATCHLIST,421405.18,471571.49,-50166.31,50166.31,-0.1063811342793432,9.0,0.0,0.0375439924901934,Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0359435173299101,Scale / Impact: GMV损失50166.31，上月区域占比3.8%
2025-06,ID:2245,蒙特生物,负责人 B,MID,NO_PRIORITY,73166.37,64657.8,8508.569999999992,0.0,0.1315938680252033,37.0,-3.0,0.0051477072068806,,NO_ALERT,MISSING,NAME_MATCHED,0.0240963855421686,
2025-06,ID:22679,江西古戈尔商贸,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:22862,四川众恩德科技,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:22917,成都天蕊贸易,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:22940,四川壹贝佳健康咨询,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:23028,重庆小橘灯商贸,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:23497,重庆赛迪亨商贸,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:23871,好品惠,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:24075,好尔思健康,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,77.0,-1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化-1，同月分位12.1%
2025-06,ID:24236,重庆即美购供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24287,四川美恩堂医药,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24447,成都德善堂生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24474,成都三合力医疗用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24489,成都喜之安健康咨询,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24491,四川蓝漂日用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24513,成都瑞舒达健康管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24713,四川蜀妈妈生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24732,四川康福达医疗科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24857,四川汇天美优贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24874,陕西商玺伟康医药用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:24989,盛弘康品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:25025,成都御养集商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-06,ID:2563,成都天然堂,负责人 B,MID,NO_PRIORITY,38049.8,53849.87,-15800.07,15800.07,-0.2934096219730893,52.0,6.0,0.0042872377947994,,NO_ALERT,MISSING,NAME_MATCHED,0.0377358490566037,
2025-06,ID:2837,四川多乐士,负责人 B,KEY,WATCHLIST,307795.13,268371.46,39423.669999999984,0.0,0.1468996367944639,15.0,-1.0,0.0213662960812627,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0330893118594436,Scale / Impact: GMV损失0.00，上月区域占比2.1%
2025-06,ID:3001,华药天康,负责人 B,MID,WATCHLIST,63108.94,76273.83,-13164.89,13164.89,-0.1726003532273127,43.0,8.0,0.0060725132062548,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0191256830601092,Relative Position: 排名变化8，同月分位57.6%
